acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,participant,label,category,set,duration,pca_1,pca_2,pca_3,acc_r,gyro_r,acc_x_temp_mean_ws_5,acc_x_temp_std_ws_5,acc_y_temp_mean_ws_5,acc_y_temp_std_ws_5,acc_z_temp_mean_ws_5,acc_z_temp_std_ws_5,gyro_x_temp_mean_ws_5,gyro_x_temp_std_ws_5,gyro_y_temp_mean_ws_5,gyro_y_temp_std_ws_5,gyro_z_temp_mean_ws_5,gyro_z_temp_std_ws_5,acc_r_temp_mean_ws_5,acc_r_temp_std_ws_5,gyro_r_temp_mean_ws_5,gyro_r_temp_std_ws_5,acc_y_max_freq,acc_y_freq_weighted,acc_y_pse,acc_y_freq_0.0_Hz_ws_14,acc_y_freq_0.357_Hz_ws_14,acc_y_freq_0.714_Hz_ws_14,acc_y_freq_1.071_Hz_ws_14,acc_y_freq_1.429_Hz_ws_14,acc_y_freq_1.786_Hz_ws_14,acc_y_freq_2.143_Hz_ws_14,acc_y_freq_2.5_Hz_ws_14,acc_x_max_freq,acc_x_freq_weighted,acc_x_pse,acc_x_freq_0.0_Hz_ws_14,acc_x_freq_0.357_Hz_ws_14,acc_x_freq_0.714_Hz_ws_14,acc_x_freq_1.071_Hz_ws_14,acc_x_freq_1.429_Hz_ws_14,acc_x_freq_1.786_Hz_ws_14,acc_x_freq_2.143_Hz_ws_14,acc_x_freq_2.5_Hz_ws_14,acc_z_max_freq,acc_z_freq_weighted,acc_z_pse,acc_z_freq_0.0_Hz_ws_14,acc_z_freq_0.357_Hz_ws_14,acc_z_freq_0.714_Hz_ws_14,acc_z_freq_1.071_Hz_ws_14,acc_z_freq_1.429_Hz_ws_14,acc_z_freq_1.786_Hz_ws_14,acc_z_freq_2.143_Hz_ws_14,acc_z_freq_2.5_Hz_ws_14,gyro_x_max_freq,gyro_x_freq_weighted,gyro_x_pse,gyro_x_freq_0.0_Hz_ws_14,gyro_x_freq_0.357_Hz_ws_14,gyro_x_freq_0.714_Hz_ws_14,gyro_x_freq_1.071_Hz_ws_14,gyro_x_freq_1.429_Hz_ws_14,gyro_x_freq_1.786_Hz_ws_14,gyro_x_freq_2.143_Hz_ws_14,gyro_x_freq_2.5_Hz_ws_14,gyro_y_max_freq,gyro_y_freq_weighted,gyro_y_pse,gyro_y_freq_0.0_Hz_ws_14,gyro_y_freq_0.357_Hz_ws_14,gyro_y_freq_0.714_Hz_ws_14,gyro_y_freq_1.071_Hz_ws_14,gyro_y_freq_1.429_Hz_ws_14,gyro_y_freq_1.786_Hz_ws_14,gyro_y_freq_2.143_Hz_ws_14,gyro_y_freq_2.5_Hz_ws_14,gyro_z_max_freq,gyro_z_freq_weighted,gyro_z_pse,gyro_z_freq_0.0_Hz_ws_14,gyro_z_freq_0.357_Hz_ws_14,gyro_z_freq_0.714_Hz_ws_14,gyro_z_freq_1.071_Hz_ws_14,gyro_z_freq_1.429_Hz_ws_14,gyro_z_freq_1.786_Hz_ws_14,gyro_z_freq_2.143_Hz_ws_14,gyro_z_freq_2.5_Hz_ws_14,acc_r_max_freq,acc_r_freq_weighted,acc_r_pse,acc_r_freq_0.0_Hz_ws_14,acc_r_freq_0.357_Hz_ws_14,acc_r_freq_0.714_Hz_ws_14,acc_r_freq_1.071_Hz_ws_14,acc_r_freq_1.429_Hz_ws_14,acc_r_freq_1.786_Hz_ws_14,acc_r_freq_2.143_Hz_ws_14,acc_r_freq_2.5_Hz_ws_14,gyro_r_max_freq,gyro_r_freq_weighted,gyro_r_pse,gyro_r_freq_0.0_Hz_ws_14,gyro_r_freq_0.357_Hz_ws_14,gyro_r_freq_0.714_Hz_ws_14,gyro_r_freq_1.071_Hz_ws_14,gyro_r_freq_1.429_Hz_ws_14,gyro_r_freq_1.786_Hz_ws_14,gyro_r_freq_2.143_Hz_ws_14,gyro_r_freq_2.5_Hz_ws_14,cluster
-0.17235002914723865,0.9090326166578891,-0.16855624843001488,-27.895241967422713,-10.831760159893728,26.28574305074363,B,bench,heavy,30,16.0,0.311963218339259,-0.16736438727393682,-0.013911095697271282,0.9404552299709666,39.82978584316315,-0.19571511453762194,0.022597046286260226,1.0114625398352362,0.10999824611850081,-0.16193108120072935,0.05040313807046737,0.3939070894946525,19.272301017071058,-2.1865830300816027,6.010109898496969,4.3555175064726495,14.72361234152607,1.0454321986168345,0.09901911774899834,22.800228473129177,11.330674751886693,0.0,0.02085388637639297,0.015282174796852654,14.502749708780222,0.013580559172225469,-0.4032593484989103,0.4647097209200507,-0.11026609435349426,0.022955233882807846,0.042266501566019535,0.04615860391681706,0.357,-1.3804891224702698,0.3525909559301637,-1.6968555110725698,0.35458191789116594,-0.012182401442122862,0.29576832508744066,0.09355915384770604,0.0792652902823916,0.0707550013226441,0.06795556830783701,1.071,-0.32649901619773836,0.2099858885712957,-2.0756784586948385,0.2394495830941663,-0.1476933368480466,0.3146096770544706,0.02098159604905759,0.028204992284838637,0.02540469131510175,0.024375889562343184,1.429,-17.222315588183164,1.5610154453369618,18.610979465228162,-32.16684136607263,-60.845424773429514,-20.39783851223684,43.3132089567903,18.35991870103437,14.701562987177248,13.58328670036602,1.429,5.719514518059239,1.8681733915729768,-13.240652659017307,-9.562506779479396,-9.195571499330633,4.899931712618655,15.571516828354909,8.518973094802373,7.511939409307671,7.1670637391905645,0.357,36.012247553926265,1.2823175123240942,-19.109199585646024,63.709390773238326,26.724109160649352,-3.390163154314143,-29.11315143425602,-15.657997668458574,-13.230951629664762,-12.4552183486214,0.0,0.010059123248724653,0.010943856624323492,14.844032820399777,-0.04966304898635181,-0.35801580858126475,0.36262870498760635,-0.11780572325096861,0.004961755250475264,0.043471760691643414,0.03994766350327156,0.0,-1.0992629013902877,0.404505598251298,241.9158373165391,-32.41451892064879,17.800053811297012,-7.090626972851548,-23.559585184938978,15.300362382429114,-56.937516536425164,-9.887313757996147,1
-0.024777293197553896,0.8604736295641904,-0.05925407830054813,-2.040040236316472,-1.3169301260671653,1.9862095017189239,B,bench,heavy,30,16.0,0.27920941160174434,-0.07938535283176262,0.045996321829306075,0.8628672129759113,3.137052327815394,-0.14341682211137669,0.08009479101140159,0.898987249379531,0.0362983730730212,-0.150317653331211,0.06375602544478862,-7.81267629165414,16.020279225369944,-3.9729508153084097,5.2225494124062,10.78012338918531,11.651349095169346,0.9274077523264763,0.05526568062262008,21.777977647200196,11.765683297815345,0.0,0.03483494430632828,0.02938988334299425,14.267946072538894,-0.49298929263474944,0.5759705698284439,-0.3496453676462341,0.24642658429390055,0.0578827702400897,0.042328628193602474,0.0376449054436136,0.357,-0.37077397616006624,0.44137724673650797,-1.819192786805817,0.755946291892654,0.10667425027774476,-0.04216428384051653,-0.004347380828208974,0.007420306029104484,0.010892908988203293,0.01179587455190427,0.714,-0.09865316707659763,0.2897964988403515,-2.0919574328556876,0.3407816093111159,0.3619353615001103,-0.1908996707026092,0.010204062879966039,-0.003206388281990824,-0.00564816513950254,-0.0063977828495605515,1.071,1.150597957523686,0.49033985965555427,1.0369310092538084,-16.178568590228736,-20.146621319483874,100.14476460204841,-25.113342607151164,-4.444556508784206,-1.5418903149684766,-0.8336892901566557,1.071,-0.06592765745189183,1.1857912354372036,-24.588567275456512,-4.630381940935669,-19.477507924692894,29.896181830759332,-6.847205655504882,-0.8348800961414113,-0.7347237051713966,-0.7070345297362781,0.357,2.069064602073066,0.6625906870629708,-1.559568458891106,22.914105437342414,17.288525471228475,-67.38296068555508,12.052756002442226,3.295049739065463,1.8922186942033994,1.5906199364744396,0.0,0.03109262992550654,0.02877174507901934,14.615166742436209,-0.6229108699743631,0.5010885583320719,-0.29347354341190324,0.24402570227365206,0.05737977038329767,0.04048489624098894,0.03770963064993868,0.0,-0.18202831369798866,0.37680534066066346,266.64192747050436,-45.02797110837339,-65.7430544556132,-12.016694969485208,8.716330272498025,14.27817481407331,5.797033187213573,-2.2074730739557404,1
-0.06337800641345663,0.9970483700437278,-0.03386916993847973,1.1647543381106549,-1.8442314746859376,-1.240332265903896,B,bench,heavy,30,16.0,0.3283989035996594,-0.06660562511814089,0.032152771861175614,0.9996346055315013,2.509236244400306,-0.07510285116273788,0.05176332261259817,0.9138694576847659,0.05372018118462626,-0.08066992423774165,0.048346846088294364,-8.965248312499252,11.84215846183744,-4.254423555798928,4.077613419286732,8.07083672606651,11.490853606885405,0.9232522906376669,0.05304135567398673,14.933423098595142,15.149602039702671,0.0,0.0024629141079589908,0.023089422948672632,14.283769930997423,-0.4291734598102176,0.5056375987864041,0.2840721920380921,-0.24656080852726825,-0.022989097412304815,-0.019192451991858053,-0.016885342541177267,0.357,-0.3326820979761732,0.4170577773109233,-1.8892287504630463,0.720130682908313,0.07833668856395334,-0.11517649250558967,0.03492816765521954,0.020730697021185795,0.020069524698303545,0.01990659942322187,0.357,0.04453112166122349,0.13808459422081806,-2.016321732311613,0.29656099321625784,0.12217506710859764,0.011267558791651741,-0.046194212496136824,-0.03569726595018663,-0.0330834078974485,-0.03268977442284483,0.714,-6.409079719644122,0.8186612418101682,-5.124266044706656,22.94931426513611,79.95796230898677,-124.23117551407515,24.44802573657337,4.230318654767501,0.9839627084557048,0.28833456987243977,0.714,0.9954281224213103,1.1511617838913517,-21.01928951910529,17.344220156728603,24.90827856490693,-44.224136916699905,5.148289392350886,-0.7559033932899393,-0.4954766301630702,-0.37494077593952113,1.071,-2.487139941361232,0.9128442506296162,-4.261172821622782,-52.38278483063654,-47.442364005686315,97.6748132681858,-7.8669235559647355,-1.124106017272947,-0.08515743948750654,-0.016678414944372832,0.0,-0.000287274265229778,0.024641773141026144,14.628829480672618,-0.5475287511333679,0.469246011935343,0.28951828286750464,-0.23931543811766604,-0.009217201967199884,-0.02636406042186995,-0.015554333487657168,0.0,-0.5478657030159448,0.5089190603753764,262.07831102289373,-56.23462519784415,-30.091473350262397,3.4583697664041253,-13.917311125925778,-48.21750405826617,42.7677778760838,-11.602442022254916,1
-0.04499296559341365,0.9718087605404228,-0.0380105226754657,2.4694833755780095,-3.4826484135647022,3.5632103604781715,B,bench,heavy,30,16.0,0.31828891857763236,-0.0667339314025265,0.040494474312923696,0.9735920263899376,5.560904259900532,-0.04635325671035876,0.01391684378724049,0.9510071269022793,0.04790967572945811,-0.04144617829090345,0.010729294323744061,1.421863568833965,1.9401279296305032,-1.9879723289877542,1.2299877330725097,0.49671545944200196,2.4721916854559987,0.9532012543031587,0.047879720577466874,4.030772521203727,1.167059148301771,0.0,-0.03404560078546108,0.018669283812750154,14.338795211864525,-0.048360322615323414,-0.6632735493569034,-0.10515018799356092,0.23685641719670567,-0.026023673332878694,-0.03118264889417796,-0.03480150915473389,1.071,-0.27197232045072245,0.18789622747987167,-1.9494207540361477,0.22850881707605647,-0.07753084192874904,0.2944308095429102,0.0016230442351419056,0.013452792805865865,0.008224673078354883,0.0061995623864453675,0.357,0.19257871422862097,0.23017995515084733,-1.8682018971290657,0.10359214810557928,-0.39964540400917853,0.10212803954997136,-0.013996051678400043,-0.03443506702184396,-0.042327991224501024,-0.044813878353103895,1.071,0.9069656129561435,0.7232604873827084,-5.920000646271012,51.289108767839274,5.576248204303013,100.98656582198657,-23.01442906609908,1.4145554055246867,5.817963469194165,6.860141601675899,1.071,1.883944175068239,1.135627982855597,-30.70573782357061,16.045202717131318,6.280600089162153,38.419105219065486,-2.2754094426875167,5.282891658955903,5.404310173892705,5.3810032004704205,0.0,1.0835731417533523,0.9081646096029737,14.729979844035649,-73.82375634669987,5.288587838880904,-86.18204737913487,0.5373474956948803,-9.808105905937945,-11.918693165014481,-12.33777840834663,0.0,-0.03583088453640233,0.015846082310826223,14.675025959760951,-0.08214831924392127,-0.5827608724201399,-0.16845247890418513,0.22910674552702465,-0.03488893176833674,-0.03033587336095843,-0.029999012595234686,0.0,0.44731250459058103,0.49296062183866884,256.24556722022385,-31.989318321638784,69.3483702848263,3.6240087312834453,17.424045302578683,36.32836784402781,26.990522122045398,-9.999851980612078,1
-0.046924972059537697,0.9112201896724093,-0.056463362422855636,8.471911170952787,4.745072038513157,-8.708680711221186,B,bench,heavy,30,16.0,0.2980835269537125,-0.07982018545963289,0.04603617849599709,0.914173013365361,13.043393242143317,-0.051111903181612385,0.008602561575679108,0.9664519896441611,0.029007246188430615,-0.040554162799234225,0.009630191895517235,2.9661930902361133,3.1833837388028337,-0.9779497729073311,2.986789103809153,-0.6330996335438552,4.319017806172167,0.9687448944242169,0.02877515550623369,5.715296902426889,3.8986715249090387,0.0,-0.07341272520433466,0.020253703013603644,14.544157314042483,0.4738093145313276,-0.35600600218402745,-0.20087956820189698,-0.34704738493459614,-0.05350657614832155,-0.03388883500872869,-0.025427763810638965,0.714,0.3547199695841777,0.2557442907123218,-1.8167542543323167,-0.2411764842918065,0.05943154541360143,-0.3045592260127321,-0.03963115468040769,-0.07502487660247159,-0.07543254604683339,-0.07562691869160064,0.714,0.4885892418279423,0.28715867279461693,-1.5787403728143639,-0.06473042513352953,-0.061646458066710805,-0.31721755853548816,-0.12357643733115962,-0.10230249635247235,-0.09265085463733137,-0.08899383373983671,1.429,0.47589764583070515,1.1609841024312482,-33.930103602085666,25.585837840870358,-84.44156424749292,-26.690351361469148,38.061750693489465,3.500415025583596,-3.6957402123707013,-5.83834275862098,1.429,0.4383232479251595,0.8891125645507731,-39.36416476238436,7.445383846734167,-17.89389543369103,-6.161286080626347,9.26549147301014,-2.078996645838611,-3.519811239508452,-3.9748537031878044,0.0,0.16306094914655112,1.3868942827242736,50.4870715572141,-37.69023409406262,36.493411611363854,15.809073506478777,-21.142563886864952,-2.4223598901464047,2.011621727101435,3.3361625709012213,0.0,-0.04631841786941182,0.018370706067983834,14.82259658403878,0.5065789905638116,-0.355237642935304,-0.09822244051730299,-0.3161139902420288,-0.02957273271596428,-0.00012527541033821588,0.0038476442929688964,0.0,-0.46678677700997934,0.36318853582239735,214.66371132810295,-12.227054716184917,13.687544883889977,10.833065896791142,6.326123673462348,25.45306383600314,-35.55174745670111,-33.53848718318367,1
-0.12104068999675743,0.8165904774312993,-0.1777882770674516,23.07475685962562,5.550426525790272,-13.562798568699002,B,bench,heavy,30,16.0,0.27496340696540517,-0.16710562986512048,0.04491034097814777,0.8444403637492593,27.334980222494025,-0.06484157362853901,0.029881030639113994,0.8986567479815871,0.06968033112534612,-0.08395588854589872,0.05191736142264375,11.780381588882838,10.868746633012243,2.921142446740961,4.557538966514554,-7.219379699933721,8.702891995030017,0.9074197568193763,0.062209271605972,16.330779578933658,12.139880108592962,0.0,0.15300557891387137,0.02369739763754937,14.188717547814157,0.1798288354080692,0.38699046199432957,0.26935136409841104,0.44942915122595106,0.19785932354040714,0.18134815720744923,0.1757363535109352,1.071,0.19983337376040236,0.33343473777062077,-1.5650980450682086,-0.4817381618052855,0.019263733463145558,0.04838462750192375,-0.09686098776046742,-0.03621328354189102,-0.028185183872847346,-0.025143569122277776,0.714,-0.3677791915311983,0.3808381670713461,-1.4931618193603386,-0.41563272857699035,0.14512377113102018,0.13267216815324132,0.0392594740095183,0.054200459801750256,0.05801236823286867,0.05913471097367706,0.357,-107.55980047943316,1.7647308799818386,47.723655151961935,76.27040608356441,64.90351548501759,-49.24638956634348,-71.11781922668209,-28.96527832686823,-20.185563038117156,-17.345029074946154,0.357,2.2158602446174918,1.659811162845422,-9.936803985794038,26.116697418164037,15.246918915401462,-25.882997217888025,-21.923822789251204,-8.70177558276441,-6.614482573149078,-5.907009644807184,1.071,19.12409815007955,1.4923885421471517,1.2803594844660182,-51.096945506598765,-61.316432774722585,41.0706514255906,40.3882249825439,16.002864634221815,10.659784922540668,8.944666778901386,0.0,0.14706348425331545,0.023079430959098875,14.420087096304442,0.27926416623742234,0.35243174969777513,0.22971670747498463,0.4518053796492493,0.20265297152093176,0.1748802752672403,0.16558854177749138,0.0,-1.2804191781247947,0.6252091500008458,235.65971517868473,69.8747934023221,-37.87929798508944,-6.39623538137247,-23.161181039748094,-48.54398427855618,-20.797053666333532,-11.311849256803086,1
-0.20503900504910882,0.9827410945794834,-0.20674358839187068,-18.408630161224078,-5.836770074576945,9.182955773622888,B,bench,heavy,30,16.0,0.3406247397526547,-0.19285620973305592,-0.008310820064292129,1.0249702258641258,21.3839244774321,-0.12433691518200699,0.060650521333024114,0.8882789027279839,0.06307158805189005,-0.15358825115828179,0.06417471663670728,7.131047650014298,16.57515686415598,2.2388193758211097,5.420798483061647,-5.716625760980587,10.559504196311885,0.9135785827203282,0.0723706211797376,20.12080567585892,9.965999797663336,0.0,0.007445011785701272,0.01445919395453549,13.805268956484923,-0.18362244850373186,0.4985891409091286,0.12304018669109273,-0.1987570209292622,-0.013454148484250084,-0.003184064077061066,-0.0011640243141113824,1.429,0.08840757915068928,0.5647628907896091,-1.5868708710918593,-0.6678138223749962,-0.3009975284842154,0.03071212416428591,0.08551990652718648,0.021077389505988142,0.012161311625035434,0.009034651582477918,1.071,0.02703440811950779,0.48422108071007586,-1.713000496692298,-0.7475813300764096,-0.10716499270158336,0.07855236453834241,0.06779985696598081,0.02574768111225567,0.01343858387773992,0.009381823047430675,1.429,2.086348739026385,1.6140278317359869,4.682820083678166,-40.35938616391441,-23.85747151589313,43.9973574974544,75.51540389317145,34.79932385793964,27.588271831985285,25.227557301736127,1.071,3.71423158660482,1.7544577375918406,-18.432286281117356,-8.859478970016138,-16.906070292574096,24.368991478205388,20.449967593910173,9.02484426003682,7.536205718076323,7.0318665859735106,0.357,4.66417927961049,1.7800905888774703,27.503930513259867,39.41368403692017,31.838661129663176,-46.994576369082765,-44.008459843386504,-18.35136059471306,-13.49971813352398,-11.886526601786205,0.0,0.008885489956630122,0.014848428970740978,14.08437446470217,0.0005075761992151262,0.562151207175086,0.11384174629227527,-0.21986633179101617,-0.024872572356042788,-0.009823120640219965,-0.005990743804347595,0.0,0.033517270993063196,0.5044986377216798,228.80633239063107,78.32134287459513,-31.93830843638637,-24.75525197903013,16.982332574881493,3.3499646719992455,4.7852519239275155,-4.01938251082149,1
-0.19292960979660642,0.8967459806431759,-0.18235034658822155,20.83519653354977,-0.577855034729823,-14.287210587185669,B,bench,heavy,30,16.0,0.3087059449519495,-0.1796972011134196,0.015838950812410935,0.9352148614285417,25.26981830950506,-0.1789493143662307,0.030207749367187533,0.9122172695273152,0.05667164127878493,-0.19214092554980472,0.020639349034307513,4.108289917574369,15.717067777967625,-1.288810772049998,3.825606047792205,-3.7328003786006696,9.256207769702243,0.949703748670294,0.060780710298277855,16.914097298240005,9.681170071389891,0.0,0.015586344688952845,0.005488244358231122,13.784933335501146,-0.070530578662747,-0.1584550996016723,-0.16691185624006377,0.20732724083954504,0.05368687791004234,0.0330190161227199,0.027142356815770763,0.714,0.21377230132551983,0.26676364460705737,-1.5325783833617335,-0.34705558979141593,0.07974730635373767,-0.09722548508464021,-0.09940257770806177,-0.03168933850182798,-0.017838065021865586,-0.012872277169349598,0.714,0.17030669183105307,0.2188954743530877,-1.634979012468279,-0.3091726364443159,0.09553618565196507,-0.11159488575898839,-0.08290124051099584,-0.026255996228448986,-0.009110916421800813,-0.0031828672783872913,1.071,1.4429493819755443,1.4533059590106931,15.325570465312182,-76.08646062406365,-7.654131612247474,18.370394962555707,-63.39441147710045,-31.90027785448482,-28.626364576834472,-27.58584880615129,0.714,0.8102498756593601,1.2173427671117805,-21.830129381320013,-31.58592754750525,-2.9483887666908837,-4.694228154170571,-14.145529519156483,-6.10457608067663,-5.517149865402856,-5.327336574940271,0.357,1.2873130919672144,1.5108982140481255,0.6873116785420557,54.39354121019625,15.856700915731803,13.17799931214764,45.4055735314122,24.552541445639896,22.11378073414905,21.299279892029354,0.0,0.02163243725342794,0.00566986593097449,14.037459712793446,0.00865567444734451,-0.18812539149426316,-0.14278212330342682,0.23317656341655474,0.05751783750554562,0.03634399097231937,0.02989781684145277,0.0,0.4132014896081079,0.7592357931462727,218.723864924908,35.83721867362276,54.56622480095474,63.01143963128783,3.916596753950314,46.597498175803466,8.456906241796135,-23.024422916145607,1
-0.23150785837159676,0.9792152019129153,-0.2621650727880184,-13.71830966743486,-6.123863211147934,13.569604527398313,B,bench,heavy,30,16.0,0.3430139720613095,-0.23005182708589503,-0.005457993398307314,1.0398023011780182,20.24420627711733,-0.20855371489095412,0.013923662987776845,0.9461577281814234,0.03371513835466136,-0.2123252558712944,0.03506776009257673,0.4823624509432218,15.456466949841781,-3.582675784429199,2.1512711863946725,-0.19655529255425924,10.194539207573955,0.9924542197535112,0.0372298443414837,17.701077769730485,6.872967847089454,0.0,-0.07268954693779929,0.01436222307337785,13.918853885479091,0.227498645374423,-0.37085565516559493,0.18149265229747447,-0.23529720762572742,-0.12272564143412978,-0.09694230717747924,-0.0890452072770832,1.429,-1.0282293194117917,0.17465323800229082,-1.7322936231381911,-0.019430492003951652,0.14270274660007332,0.08552469215377682,0.15533358095578173,0.11265763875860091,0.10329838812190964,0.10023055800125065,1.429,-0.6412022371004267,0.1265910023196232,-1.8755489993013923,0.05772347264568703,-0.08058860651107994,0.062085259857828964,0.15462245901763783,0.1098880592259377,0.09695967033465754,0.09267859782591613,0.0,0.9115702511787409,1.2536637776548667,62.52660372157258,-36.801659756113025,23.465783483424037,-96.20539109475763,30.085256341317148,10.171689954990569,11.174426268597687,11.546291169381398,0.714,-0.9020341209653009,1.4427561661961665,-11.961071178211524,-22.773691061426888,22.15453624091342,-17.139877027036263,6.7734675433410185,2.2078138431007415,2.3894182025086135,2.491891902201383,1.071,5.830101325671182,1.3871795454381313,-34.576209167341936,33.257512135468374,-16.939234909256015,56.902445628737375,-19.215538202969192,-6.554925015538055,-7.468741414848939,-7.796842375030657,0.0,-0.09159458847963793,0.01577785259390756,14.247503788949132,0.2381336564138382,-0.3748545835619712,0.16327671389645748,-0.2856598099292638,-0.15175812752255968,-0.12667568395026946,-0.11470996250146248,0.0,-0.7924672377949643,0.6925895206721023,190.17496085366585,-40.151705557907846,31.488554976713864,-45.85298999694521,15.154511615465735,-17.026993058459745,17.806965326061725,-32.977931273145984,1
-0.09791475626324898,0.8281124308450565,-0.08404016327897562,-24.315901862127678,-7.640716451108203,17.467681415258568,B,bench,heavy,30,16.0,0.2756931824809094,-0.10769931055296168,0.00019499866519209573,0.8381051525066271,30.899247972723046,-0.18507433718962368,0.046433802191961006,0.9134915226101601,0.0507803820764792,-0.19250710060109552,0.061834643770276115,-7.048563380889751,21.470335843152043,-5.012537875070473,3.1858876314440168,7.009516575449046,14.602203572328722,0.9538701297716088,0.06684534268124966,26.981253287361618,8.961173234226964,0.0,0.06070290882525004,0.010003404552020855,13.883346049528669,0.19877389527818407,0.054236545241050094,-0.2799646823038887,0.18646361099786013,0.13935358225212102,0.1209978374159691,0.11632896168232901,0.357,-0.1839848403175929,0.1769037780776798,-1.9528842101130128,0.345394480902451,0.01637022475169672,0.1639042873204597,-0.012320404985698141,-0.004907625131764237,-0.003571338344824037,-0.0037625675567391076,0.357,-0.32163556197987314,0.2896479815270506,-2.045683717635306,0.4896413255336953,0.09566232414604439,0.23227219864851228,-0.029998772952534586,-0.009482423407225493,-0.005036929829751374,-0.004234637859685267,1.071,8.362277381758492,0.9957605690250548,5.238552927920576,-64.71265583641633,-57.27006829271572,110.12865940670218,-4.887288948683508,9.275549601683569,7.112319625655334,6.469865515644102,1.071,-1.05230668068594,1.3615583764785144,-26.88707741763385,-20.495315825622797,-15.464932159086311,26.943354452722943,0.19714711830508524,3.0334940940317985,2.773867101992912,2.624187866328766,0.357,18.04173532398993,1.0020276852468581,8.427589246736515,58.973326168914724,33.535061766938504,-83.64171129949591,0.14301243399338048,-8.900543272718904,-7.08520084902565,-6.540231566253617,0.0,0.05441192727800449,0.009857078695699871,14.254968652566117,0.09290770172759559,0.027544377767568753,-0.3405872153844307,0.20548091485761683,0.14504762282356776,0.12170068066162754,0.11768113274965666,0.0,-1.0346197082005486,0.36257034551853107,256.20243380363564,-10.659024440221797,-20.23016777496065,13.062147442157281,-51.614183342644125,-41.78660296378914,11.831808723283668,-9.885922712640768,1
